source,target,weight,distance
3,636,3.057388715009622,199.39865764191578
3,675,0.9215364552264161,126.22359598402214
3,676,2.154721113767451,101.78060465596764
3,725,1.6934106545677645,77.88525673344006
3,726,1.597953395205876,50.71997372260561
3,785,4.878547496386005,126.36705387333187
3,798,2.268939761000422,133.32780000538935
3,818,4.51420949829701,173.7407719726096
3,906,3.340123816987683,125.68654518392009
3,910,4.076650865937418,187.47025229990848
3,962,2.7618669189733644,144.21252148571534
4,6,3.096067480818616,176.0504357331625
4,7,2.7163296221848876,72.24526022116207
4,12,1.3785934450912003,178.3004195453472
4,18,3.751034518676774,151.27157816657726
4,23,1.763475630983851,75.53495486574958
4,50,0.6094218489415423,78.46453372190163
4,69,3.404625331582255,188.9750928566332
4,89,1.2969980573317201,54.83230406755593
4,92,4.732063629588114,119.38024149435591
4,98,4.792678596511643,97.02129349011523
4,113,4.616889755992018,149.76161599976422
4,121,2.1657141511494995,175.9444081353488
4,131,0.5695547743799034,104.05671823348544
4,147,4.677433531644764,114.03531309842558
4,188,2.4268286674279143,197.28766767521213
4,206,4.849946685696513,167.58747645188043
4,229,4.836289896901638,184.5806196397687
4,267,4.338542549603121,115.81433309774447
4,305,1.8250200143131357,85.11143059761729
4,421,2.232939778708664,111.77951980796774
4,479,4.330115021825856,157.41378767472702
4,582,1.9261490232032494,66.4145607253969
4,629,1.2627173600874162,90.57036584247632
4,699,3.0056056810625758,56.99538506923856
4,722,4.712696483723514,114.85216075071973
4,737,3.6321340850373787,174.116860396942
4,756,3.0652752654021422,53.69955324470162
4,801,0.9372942219684584,151.2985290210749
4,966,3.267532520146264,189.87438117706094
5,6,4.955242325469185,85.53917922667733
5,15,1.130378068564358,154.04522610914722
5,18,2.8324834356368154,196.26528516503006
5,32,4.4481788236758,194.34170902286948
5,57,3.83345877989392,85.23937895437149
5,64,3.636570834478706,65.0496579818103
5,65,3.6611783779419915,72.2423806843874
5,67,2.1177101804888983,155.30535027232133
5,77,1.82116329919022,158.86383131799133
5,90,4.142125199653311,151.13548424422987
5,92,4.145510276056314,100.41175816133571
5,94,4.401825433610467,75.46654096371832
5,95,4.609582486504121,137.11416379283799
5,118,2.80104079487422,122.55206686367998
5,122,2.756823326092398,159.32512206834554
5,124,4.092328305350488,116.20401180284321
5,158,3.4248376884999434,100.79595420297025
5,160,3.658850947659665,94.02178660385215
5,182,4.081067012462455,81.72054800746199
5,185,4.505024038179048,89.86195642799922
5,205,2.020978205831911,64.2245658266152
5,226,2.190123286879748,102.02855163933343
5,261,0.9229187292839105,55.48547185444373
5,289,3.102260634482783,77.96207707494902
5,294,0.6617402320853394,162.01556669291438
5,376,2.5951910815960706,98.8203483014934
5,451,2.9419008561840947,150.23555254660158
5,454,1.7894356345772797,157.53262633959162
5,470,3.1587496725605484,137.17780140981705
5,552,0.6372511247257224,193.80466120480978
5,642,0.6680668493714649,53.21597999346699
5,707,4.201702522968462,160.7978975882213
5,740,2.120857886350683,193.81799659106122
5,751,1.0717723069334815,179.3407594029409
5,770,2.8500946702466194,75.183903770752
5,773,3.9649709889437488,99.0230459377598
5,840,1.4711946237357942,75.8677759814698
6,7,3.303007141185501,140.19625457220562
6,8,0.884063592471956,156.82819729692386
6,9,0.7325677452587347,97.56106540445873
6,10,2.891095842056666,130.92598609764434
6,11,2.9328580472454795,153.63808551067925
6,12,3.3684345567419296,113.20097249165725
6,19,3.767411001751977,178.1023295683189
6,25,4.891334357581406,165.7324902931726
6,26,2.823351567355379,59.6998315775856
6,38,1.9533041282356067,143.16879486362436
6,42,4.078337876459166,85.29883264396244
6,44,1.718745130679334,133.6277397000913
6,47,2.4753713931753625,193.53326639494495
6,74,0.8530537160401968,181.85930068283753
6,79,0.6140783453695589,110.67746046726975
6,86,4.831917866050663,93.72707875165301
6,88,4.261910542304927,85.16086166123885
6,132,3.631883927421641,129.877230463478
6,139,2.3402882498642144,67.13726798870844
6,140,1.279824440318806,132.3912512192373
6,143,1.2039666920198873,50.2000459236188
6,145,1.626093041740679,98.57744461187673
6,154,2.971519991177542,82.99014707458718
6,196,3.7156816521502805,195.6828184941173
6,197,3.4708881952297905,159.08634793549686
6,198,1.7597025362567429,102.44800706933566
6,211,4.796893762984373,63.92676297959308
6,229,3.820536125130958,127.5200892035936
6,241,2.994593236301303,82.01718219890634
6,252,3.2527433580545853,130.46443188475365
6,275,2.3882002809250547,175.30435312683386
6,286,1.6147894527552085,142.36888281520783
6,319,2.1018770539306773,145.06826293175033
6,340,3.910307497089661,131.15454335942172
6,343,0.5647706988339014,189.08984489471138
6,347,1.0223268822811231,189.7854026630905
6,365,0.7070118890978874,126.90848016103283
6,370,0.6832796104353656,95.86392307152566
6,381,4.349572628049533,118.93805088191658
6,405,3.6664603672101066,77.98368682934236
6,416,2.6337822308929635,145.4516472977134
6,435,0.9402537229295067,125.01385036733498
6,457,2.7122714380257458,65.49507167199198
6,468,2.6306229685125455,79.6471671679423
6,486,1.2794084145950684,121.94479342992902
6,499,2.452332421570879,183.13834860782876
6,500,2.2932713047881803,134.9586080946646
6,515,3.271325441234974,152.2302500312706
6,524,3.357921428904397,100.85428246158645
6,531,0.7038680439742003,135.71170895663514
6,538,2.1857567658191206,117.10697339571011
6,546,3.3163696207140636,148.86948689347412
6,559,2.7641131636103946,57.58633491185155
6,590,4.35420428534745,123.99503243584387
6,591,3.4641213422852526,94.39889377159504
6,614,1.2332049218664336,98.92775919168639
6,657,0.8175593633019342,194.1376147337092
6,695,3.39088675192842,77.40422190670742
6,766,0.6193008974372982,96.68678788678955
6,788,3.1359901157305847,126.48388635963076
6,957,4.731036086412309,179.45404222244355
7,8,3.0896338004414554,112.50051248095556
7,9,2.2467646679293485,161.57979213322565
7,10,3.3947969829905893,178.45611473222036
7,11,2.562138007211825,96.50245337327735
7,12,2.9552755519217073,108.9125275308065
7,13,4.736591639494363,103.48343355325343
7,15,2.237461870103484,174.92837129268815
7,17,4.825357537207614,56.65202929304017
7,20,4.574077888802287,96.26316332430201
7,24,1.381060106551834,151.91128363926947
7,27,0.8121258539382445,134.8165249348014
7,28,0.9535010061984199,115.44340389405414
7,31,0.5819982154319738,130.99223408320765
7,32,0.9249933234016778,79.63768787424775
7,33,3.5735304803736057,114.60749324120155
7,34,0.8203489180710304,125.25544762645237
7,35,1.9353903363219258,185.17836829319026
7,37,4.301938899362545,89.12527442059644
7,41,0.6047237108112165,180.17427532473988
7,42,4.1651081716502105,146.63621012389729
7,46,1.7683464864802998,53.05112466014015
7,47,1.0317417242974531,158.69470053490903
7,53,3.635317244138678,55.33278163235826
7,54,3.330242810509478,199.60716902207196
7,59,4.4486240608717385,180.89550315367967
7,61,3.807819697117486,94.60156213100686
7,64,4.115664186731818,88.61168452950582
7,68,1.769155576570879,107.21616231584133
7,69,1.2984779470087526,103.42504479716646
7,83,3.8777663823838626,105.85067275780716
7,84,4.130756326702688,97.74148191792207
7,89,4.95727313900303,143.1700110272497
7,91,2.356779546101419,74.63954955809359
7,94,2.1740813860675243,176.89719386690197
7,95,3.9938583233389857,171.86037260469732
7,99,2.03361593113858,121.47248117829056
7,101,4.688407965216041,177.90949479178215
7,109,4.362857383293553,87.07176050454399
7,118,2.4304731231875825,52.634818355595044
7,134,3.878919805061738,142.88118875447344
7,144,3.8954429333810707,118.68641104470731
7,146,0.9640574097616967,135.0746819443806
7,167,4.56148808005805,184.90091135276046
7,170,2.773635676015357,195.4888360348915
7,171,4.219058597484837,145.16797096334045
7,174,1.940223204637753,164.60833847786574
7,181,4.529854528232902,62.571265023074645
7,182,2.251407554303734,74.10733773372584
7,183,0.5487694316613426,159.9807207429465
7,185,4.574218893886687,114.7048184582003
7,186,0.910790045537601,116.89479056066085
7,189,1.936911369156867,96.29115224531549
7,190,4.775278851728622,141.10345752166157
7,192,4.777732161219003,77.77475681243038
7,199,3.0804704965547876,144.03744189708434
7,201,3.3432674547640966,76.06982857028595
7,204,2.518004848902439,59.57390520645704
7,208,1.8194484726412905,99.55365330485915
7,210,1.978990454164622,84.67105130147715
7,218,3.526333052346673,183.34874578344986
7,225,3.88568538246956,58.24301808029399
7,229,4.062105696766318,76.49205388611843
7,242,4.0532816425754925,132.3079408374574
7,246,0.9104274637191067,122.16007862712104
7,256,2.7248913711616165,56.87780275620523
7,268,0.7590144200748993,51.087864202271675
7,270,2.97287997045681,198.2101912941725
7,272,2.4868872561801965,148.82520505382573
7,274,4.494668822412349,104.81091963523352
7,295,2.079117556484354,120.5648371494862
7,296,1.0268015739242264,89.98251806814304
7,305,1.1434625692377614,101.73106755398146
7,308,3.926797842728625,147.35667009023211
7,311,3.281981284923175,182.4217698301056
7,323,0.9550520425525562,77.61950346217773
7,329,0.8784806275174885,176.05422580779782
7,330,3.65436109156604,68.23349442774037
7,331,0.8274335286388709,82.24883353825868
7,359,4.198370266806603,55.576293207446895
7,386,3.6780900222042328,71.12177931394992
7,410,0.8660695128885489,187.59547181960758
7,415,0.8817697133833636,118.91581199275679
7,416,4.93987810325529,61.64987926675303
7,423,2.1842185809025416,193.9590257058442
7,444,2.1678896618010093,181.8488461637975
7,449,4.157598052658761,163.20237813022118
7,462,4.762618598227364,190.02091879213367
7,472,4.937004787202919,83.01941312536462
7,475,3.8902018336652375,175.45539395151295
7,488,2.193168134889121,153.49867945314594
7,498,0.8757532251440094,180.46388743515325
7,499,3.9971611216734657,169.53673486139445
7,503,3.0128191238111226,101.97425947652374
7,505,2.408999041611393,166.15978055258836
7,516,4.578594732926312,89.36844544773355
7,522,1.000388670377681,99.28882445420822
7,545,2.716812969308866,66.18585758344642
7,570,0.5510914014533859,190.26149239707033
7,575,2.608972888973568,93.65050451004223
7,582,0.7533647405682681,128.09336977571778
7,596,1.0346806232063237,108.6999254699289
7,607,1.028868110496972,193.98921808752522
7,608,3.421446359522286,100.25737564077235
7,612,3.857201956694405,166.78187321340334
7,633,3.1251594429372185,178.312423194677
7,650,4.829776468135439,115.34097462214488
7,661,2.1869176078566683,106.72577216793968
7,665,1.7857043882683734,162.1618731398942
7,669,4.408696076852571,186.9343970459351
7,672,1.5061812733375368,163.23975996083573
7,675,4.834501427482751,84.06895483877983
7,681,0.5546951361041735,183.2461621156558
7,696,4.8644547201843755,108.13725011552496
7,727,0.6942196037775925,136.43441176669015
7,734,4.51014401164132,174.71534289390667
7,743,2.874654990888349,78.25921511007382
7,746,4.968341582536851,167.67652035163297
7,749,0.8320845413092949,139.42441968660162
7,757,2.9923442798059434,184.00124627414124
7,772,4.861861410285945,75.79556027653145
7,787,2.8539402987656697,113.10233555613927
7,791,3.332293871608681,174.92646393002562
7,803,3.630869100430777,52.88475551851403
7,819,2.5454347914549795,66.83020501484643
7,821,3.3240113603782855,198.5847819135102
7,828,3.129414403653951,92.05912678855259
7,835,4.5552110472094505,196.331479058593
7,843,0.7045087115365605,77.37973265130108
7,851,1.7643343531650364,104.16416645110034
7,852,4.7768516783445145,162.93041667553558
7,874,4.506187027509124,148.66676108572676
7,877,2.5504553875357083,137.16835998935835
7,880,3.2905966901069155,129.48487637075112
7,891,1.748215323415097,176.51606654971104
7,892,1.3465452187569258,85.2422844250089
7,912,2.5866428222299196,116.37063904902776
7,922,2.0900850261172375,73.31784382346859
7,952,3.1264525033289243,139.39123935960566
7,954,0.8498058663424317,87.58166364069803
7,974,4.884776634497749,100.07630965150787
7,988,4.937948350158213,120.68760749352921
7,995,3.6417277130888532,54.01558785546918
7,996,2.9124336485485416,63.79069038812565
8,9,1.892874273288475,152.88938310623294
8,10,4.162077588681269,114.34549710762609
8,11,3.5812902764924566,179.7185332999843
8,13,1.231776227052011,154.20080054662992
8,14,4.5991723302222915,51.215141247098366
8,18,4.201417593154261,142.50684961507022
8,19,4.774099609813658,64.05872990895746
8,20,3.7657377877476197,167.13997696857413
8,21,3.2603683817110545,198.7261532417753
8,22,2.382093663307785,129.67981913622674
8,23,4.69727817509306,152.41692502911957
8,24,4.397287502751837,85.59712413421273
8,27,0.7034840154778523,115.63966156306904
8,31,0.6186513852376341,178.41429983545754
8,34,2.1940851509512234,75.11344216193768
8,41,4.147489988518248,89.83034084206432
8,42,4.94274258191725,116.81505129290453
8,43,1.1768760099658768,156.8373337766021
8,44,3.173588219084608,106.38259321935107
8,48,2.214008854839597,189.15984196745057
8,50,4.864614790165715,64.16855769030788
8,51,4.289535154110689,105.62062963172713
8,57,4.27247917120012,156.34311851426327
8,62,2.609119219077366,83.89801484922387
8,75,2.3666877605194934,148.46197013445095
8,78,1.7303318236881782,74.63254373410189
8,79,0.753689734929172,58.39704272925296
8,81,4.3912506931477395,68.15235751229733
8,84,4.158054541085349,189.4977174701202
8,86,4.998729529787588,132.7626324409327
8,92,4.984865766832574,169.45186632194736
8,98,2.9994426752118235,99.89817513575768
8,110,3.9604433683122973,138.898797182817
8,111,4.751445784470926,124.24282005574874
8,114,4.323413258048351,191.8606939103441
8,125,1.6130664578443894,162.13619540811655
8,128,2.527448608895421,159.58139472448687
8,130,1.0812173681817274,56.952990415141926
8,133,4.793229622664251,132.45045035055367
8,134,3.2277858550289604,120.04871808527223
8,139,1.5288926247655823,189.17633999092916
8,142,3.5226530798263553,88.60129822842984
8,149,3.2815770820605312,90.47501799366415
8,151,2.111732231147782,111.70193733222506
8,157,1.0110091648983306,86.5054570109564
8,162,3.522079380167598,69.37758767131243
8,163,2.84138465406707,178.61222699762013
8,172,3.975432762810377,133.74147866058738
8,173,2.84073575500397,179.20440784348503
8,181,4.334816751433431,174.6702148105544
8,187,2.9835807744851848,92.30635321845067
8,189,3.0242208719092383,132.1606166486411
8,195,4.444941211962552,62.48265541101057
8,214,2.315672897955787,187.28778260461377
8,217,1.1030685280278834,110.63940725977297
8,223,0.6295220434100254,109.0514275833532
8,224,3.8981176505312853,95.41330559269298
8,236,3.291392981090591,119.09956170660557
8,252,3.668358956446506,87.7639079818172
8,258,1.4583387267900982,106.22784091952067
8,259,1.1136716401404638,169.99205728773228
8,264,0.5654509955054687,175.13832553777578
8,281,2.077644014629686,95.62737164427742
8,282,3.154629590845849,120.35216458291819
8,283,2.2650982029487956,181.07296644200784
8,285,2.468637149106781,57.90099977445457
8,289,4.5687141252218675,183.3717442993678
8,301,2.067149601604852,82.87765184784976
8,327,2.8129527012191486,151.78088663215638
8,335,4.026438557335144,137.38275445769006
8,339,2.2844425204457157,132.9411122283878
8,342,3.2993901510254307,178.9040337129232
8,343,4.380636689360353,65.23582154669919
8,361,4.77284280645939,102.0542037988454
8,376,1.1618306641806706,130.73791195171484
8,393,4.6696443132267245,171.69332809190598
8,403,2.714523318857922,82.46646251175073
8,405,1.6620997473453125,170.43947620614142
8,429,2.566110903072176,109.94577237409035
8,435,4.910146588784647,78.3370784650543
8,441,2.7167814229679133,163.8479660665224
8,445,1.979382246293787,63.63483522118217
8,448,3.350303844425266,127.21510611131644
8,460,1.5806552845018689,59.58136757928326
8,477,0.8413849764889876,103.46267827366813
8,489,1.0799587485979214,140.16151985095888
8,490,1.076206275309976,133.41733122308196
8,496,1.1835621208053246,110.69831268569999
8,500,1.1247222769223457,114.35719909581735
8,516,3.383936351614466,84.01543300261498
8,528,1.3184603797961518,118.38238826361544
8,555,2.055502774957384,192.98822835812513
8,563,4.535547844577053,177.56793766756857
8,576,2.6328273811829255,71.78493036145157
8,587,3.504009823344622,54.46711809813814
8,588,1.2754394204073343,190.0286469074946
8,589,1.3653005846390185,129.01246248211214
8,591,0.6839087731991549,130.67567347239617
8,611,1.2602077838247405,167.10769935597835
8,621,1.7536565256438137,97.20334608069899
8,640,1.2965471792453607,122.28613532540032
8,652,0.8991614019067502,195.29943697201062
8,659,1.0428614199527035,150.82230303986108
8,683,2.573504456147266,73.06175479936789
8,693,1.4285017328260663,69.98401219765299
8,704,2.1392143747163397,80.6397137499508
8,722,2.765377718846856,165.00675116310762
8,734,3.606776728832144,94.3065505760924
8,739,0.6769046292849452,53.20832700126197
8,740,4.097346795090692,191.62615452584927
8,760,3.3255517527090848,75.45701245923661
8,788,0.8679156437699236,51.43372792221029
8,828,4.431103808480497,85.56974035749845
8,829,4.643925802393159,85.25431806772005
8,850,0.7748508193468868,113.30078762685847
8,853,1.7459494166624168,188.05847472500554
8,856,4.127905759068776,181.87773766686468
8,858,3.867168606726463,118.53418324736418
8,872,1.3303445871036979,111.63498574877097
8,885,1.4420719550151964,133.2513629712277
8,891,2.167124462561219,86.51810179576486
8,931,2.680353433359596,57.827748794954424
8,937,3.282146471886332,190.88362042568102
8,959,2.160111378063976,78.00484773157591
8,989,2.5814062225991656,79.76010938685747
9,12,3.8636192216019043,120.86904932809215
9,13,0.6650744130076905,123.74200172604961
9,14,1.6359662495480933,52.765131455111295
9,15,3.710073136480486,72.1932108160956
9,16,4.528430769592397,106.72322278411126
9,17,2.8025484895204977,152.55960402658087
9,19,2.8945106836939205,84.26276852479037
9,21,0.9822740510289922,113.4521669362644
9,22,2.513355650705546,133.60175970747002
9,30,2.8967776990476044,183.2888741934938
9,32,1.5911172663562834,98.9105753490685
9,33,1.7115945392722143,70.03373987952253
9,35,2.197778733970802,123.39083388464124
9,36,0.5903203899997687,162.0082402526093
9,37,1.9493562451243023,66.47896355791002
9,39,1.4515160314844509,113.70252375454406
9,40,1.9737380848006159,52.667771189372516
9,43,1.0389295931866305,55.03387724708767
9,45,4.507372763329528,122.44300448249984
9,50,3.171166040993219,94.7295947226394
9,52,3.5559604361502033,176.76609485081184
9,54,4.051270573733023,140.32314591896812
9,56,2.7429898951807576,118.08994426144855
9,60,0.8911412963934067,111.19030565814445
9,62,2.916979438183465,124.5868220284345
9,65,3.140785031093956,56.0658246818992
9,66,3.854477633829485,183.919003463099
9,68,2.442467958033557,199.74547336009374
9,75,1.074111362580037,77.2230687288048
9,76,1.77699157609426,68.05744471619296
9,85,2.133870333793858,71.53661951728928
9,87,3.4066275859922053,149.15405873515508
9,95,3.0685023710101036,149.2161257676162
9,97,2.102435266540308,177.18862434176162
9,106,4.939318619568408,162.77395826393797
9,107,3.2259866871059923,117.45345100540096
9,110,1.5675205628119753,141.92830423479782
9,114,0.9580211267918168,153.24270055520117
9,115,1.187866126329494,126.91047054278377
9,125,1.6068097777302865,121.3476476677455
9,128,1.2230661796680005,146.76461684639798
9,129,1.339551608230876,133.62118234634806
9,130,1.782928259122312,146.59134580038653
9,138,1.2801811788263966,141.9282160945046
9,142,4.535444410818913,157.8794840770482
9,146,0.8610518554773899,146.4205263174314
9,147,2.860301253066146,127.96137296559009
9,152,2.346785721453477,152.26952169265797
9,157,4.920703776088729,117.4222947778142
9,167,1.0041750597562356,86.25068389589015
9,168,2.2903501957058374,50.21273302008732
9,171,4.86261694973916,133.99462207187648
9,182,4.394782066522911,138.59828399129617
9,190,4.176824319271759,195.80734471635716
