source,target,weight,distance
1,279,0.9952336603745454,153.7278080150051
1,305,1.5257082314387376,93.66028939117169
1,391,2.4219850488181534,80.25775018247035
1,413,4.181066446651219,162.0877820602891
1,455,4.373287624653545,104.43021392132452
1,536,0.5312845873903582,135.40257864869957
1,572,2.798362861599046,80.01859406984397
1,732,2.3783495141695052,142.05407559888798
1,789,1.4994851471182862,81.19901518824808
1,842,1.0393941530015727,75.03153851504021
1,861,2.0192682713163257,107.97928576776648
1,931,4.743093667606336,168.50927591223734
1,952,1.9544131940933984,76.48015223900714
1,971,2.8345577978451475,67.55398512703623
1,1031,3.6635853150283,54.74715386927238
1,1171,2.136333210706823,112.39486347956426
1,1188,4.873019372244323,92.30375973453654
1,1365,4.8310128272395,93.81626759184482
1,1386,1.6330203312141387,197.2912914192721
1,1416,2.7376182765157346,79.11851043575318
1,1492,1.8539523941754634,118.7640575779123
1,1585,1.7817822246986044,197.9552256858508
1,1621,0.6659912630953976,54.592707893301935
1,1765,3.243039502909536,154.4986167013041
1,1853,2.7620556045298765,105.66244283801296
1,1986,0.731654380624952,185.91464204176498
1,1998,1.7539090890647515,186.7912156590611
1,2083,4.587196486849941,108.08191039089334
1,2134,1.5780285080013758,83.21951979203965
1,2436,1.152026924410504,114.20051574512303
1,2449,2.7025374212490334,194.7959411921596
1,2545,4.935427043497703,92.20978836806802
1,2603,1.589248721801752,197.19766973495487
1,2835,3.5246099633264536,172.90872466952408
1,2869,3.927288268979229,90.11784973042853
1,2965,1.5693689479657986,168.6604200624352
1,3392,3.776973568753368,57.469916469819054
1,3519,2.1550240972366392,132.20950648315892
1,3650,3.3453762376711076,103.60237087531804
1,3739,3.3508836984240262,114.0403997575562
1,3831,2.910986078336413,120.92815071113864
1,3865,0.9063039652448374,125.4069140298896
1,3918,4.25886123015157,148.4618411733481
1,3968,1.9435102923728111,154.51655416733945
1,4129,1.339333296799344,196.3556054927744
1,4274,0.6834881369964376,164.41680030867218
1,4334,3.159018244347088,153.16966635752019
1,4710,3.549039628290271,108.86883258960701
2,4,0.5746452301753526,67.6712096730868
2,6,2.8044187623467645,58.81826291685024
2,355,1.5192309883907207,121.6527065487717
2,1534,3.403277556842524,150.23850689408914
2,1797,1.2846489305224615,147.52397768876207
2,1840,3.609219821461097,192.92921302626772
2,3414,2.2403090583524183,107.36449598635097
2,4106,4.715284949315305,144.16757198594038
2,4122,1.1188442486569696,183.18107328203675
3,4,2.0347985797261634,110.61166348669944
3,13,1.010630845582651,121.66147292760286
3,14,4.661121282253532,188.4459343866322
3,18,4.448027090214414,132.53629295451705
3,19,1.6607373247182002,169.94149073976382
3,27,3.4699282071538056,190.34357543341562
3,29,4.177499900905471,135.6587057834003
3,34,2.9984036521975805,66.37804534916084
3,36,2.8834276026020293,173.2549930661583
3,44,1.5883353090520327,172.66732480944555
3,46,0.9189624551265465,67.24777915152731
3,50,4.5374709107899704,132.21772274233416
3,65,4.551881257234987,123.06284531784867
3,75,3.348956557729706,177.0744399059593
3,78,2.0256340597191533,91.19417486864972
3,81,2.071443085756974,113.94165624290014
3,86,3.766800554916077,140.71865671087008
3,96,4.536996169786597,127.58677889615275
3,112,4.491888909193028,193.25514120403278
3,119,4.009439956359307,194.09859915991896
3,138,3.389142407694295,62.23587361766043
3,159,0.8786298424777197,94.67704884422534
3,234,1.227329213425762,51.130222356735615
3,241,4.543493848371857,112.67905227570247
3,264,3.2289307684681545,149.3208579321904
3,274,0.5413867322748334,120.69271716287973
3,294,0.9566219428971445,60.07728103402151
3,318,3.485757960986251,79.39343562503944
3,348,0.5227771273079841,75.99370224506697
3,364,1.2236362313787439,126.66924346383855
3,369,2.9693020521496374,151.65200236143392
3,397,3.6135283896171195,97.44881347259276
3,411,3.4338256677617025,69.56900965154533
3,422,1.509211892572519,169.78964721088536
3,424,3.7048064960639113,178.75427552238898
3,426,1.5676208937356004,91.47323201671261
3,432,1.9642986417167048,113.11215535418117
3,456,3.8592113230311087,62.28966539396981
3,485,3.423348045712466,84.15458947909399
3,522,4.3215053472238,165.05005670752763
3,592,3.459258015351545,104.77968344113124
3,637,3.057388715009622,140.70383981026282
3,649,0.9215364552264161,191.92767205749257
3,665,2.154721113767451,158.54567687316415
3,705,1.6934106545677645,118.01782769206301
3,714,1.597953395205876,105.03204655486606
3,794,4.878547496386005,78.57905224414483
3,883,2.268939761000422,163.42101094708644
3,927,4.51420949829701,66.86378287393113
3,953,3.340123816987683,59.20905355682607
3,1049,4.076650865937418,65.72430128960896
3,1075,2.7618669189733644,86.43580802970934
3,1175,3.096067480818616,144.06851223050765
3,1186,2.7163296221848876,179.19952000067553
3,1240,1.3785934450912003,198.89336045916522
3,1250,3.751034518676774,159.7226221715049
3,1349,1.763475630983851,71.89656435209305
3,1353,0.6094218489415423,91.65571371942352
3,1408,3.404625331582255,69.79801164100552
3,1427,1.2969980573317201,67.33276722706759
3,1490,4.732063629588114,135.1598972812074
3,1533,4.792678596511643,186.00845853602772
3,1635,4.616889755992018,152.64895420029583
3,1672,2.1657141511494995,170.097529589055
3,1697,0.5695547743799034,126.21451420356121
3,1766,4.677433531644764,121.29816569806837
3,1870,2.4268286674279143,190.6226849281492
3,1874,4.849946685696513,158.29469570983358
3,2007,4.836289896901638,118.90116659133997
3,2263,4.338542549603121,99.88736697673474
3,2312,1.8250200143131357,63.96912396768099
3,2359,2.232939778708664,173.1474366579303
3,2466,4.330115021825856,75.39855393489964
3,2523,1.9261490232032494,127.25237439657047
3,2582,1.2627173600874162,145.59188590380722
3,2644,3.0056056810625758,161.61171578962436
3,2684,4.712696483723514,62.50153371747395
3,2855,3.6321340850373787,51.602920846794234
3,2856,3.0652752654021422,155.90127437668707
3,2951,0.9372942219684584,118.1586912139649
3,2980,3.267532520146264,77.17030398474597
3,3017,4.955242325469185,197.30411180842748
3,3117,1.130378068564358,168.70312328787685
3,3173,2.8324834356368154,136.7769591740568
3,3236,4.4481788236758,155.31606393435322
3,3287,3.83345877989392,73.2535184670628
3,3506,3.636570834478706,194.33377926003075
3,3577,3.6611783779419915,199.45506185709172
3,3592,2.1177101804888983,147.26682646081554
3,3814,1.82116329919022,150.2468902164128
3,4225,4.142125199653311,155.66877886030903
3,4291,4.145510276056314,149.86793351581514
3,4296,4.401825433610467,115.78112426633182
3,4312,4.609582486504121,131.10143558313314
3,4313,2.80104079487422,92.40892962352598
3,4358,2.756823326092398,117.02718745731711
3,4419,4.092328305350488,115.41549589942522
3,4551,3.4248376884999434,93.22106334700267
3,4639,3.658850947659665,168.0057229230846
3,4720,4.081067012462455,111.45080065645209
3,4777,4.505024038179048,132.75729184502114
3,4821,2.020978205831911,73.41357847789332
3,4911,2.190123286879748,121.24503502709197
3,4997,0.9229187292839105,164.2182996805209
4,5,3.102260634482783,116.67884586603864
4,9,0.6617402320853394,133.6612075770803
4,10,2.5951910815960706,155.25598761748356
4,11,2.9419008561840947,108.34633619255436
4,12,1.7894356345772797,102.99238288620802
4,16,3.1587496725605484,62.861293710689296
4,20,0.6372511247257224,137.34085915448372
4,21,0.6680668493714649,156.04378235946785
4,25,4.201702522968462,137.18786922584047
4,29,2.120857886350683,92.5288017637978
4,30,1.0717723069334815,89.35053144477908
4,34,2.8500946702466194,73.92314198091657
4,37,3.9649709889437488,57.04862464853193
4,38,1.4711946237357942,114.03170543392854
4,52,3.303007141185501,74.0780481877796
4,55,0.884063592471956,153.61965514863482
4,56,0.7325677452587347,194.25995142546407
4,58,2.891095842056666,61.022233337753086
4,62,2.9328580472454795,183.94336755065132
4,67,3.3684345567419296,148.65741327462578
4,69,3.767411001751977,179.04184710642124
4,72,4.891334357581406,73.24382767894585
4,74,2.823351567355379,185.9723042827931
4,78,1.9533041282356067,193.6807732187484
4,84,4.078337876459166,186.00711634286685
4,85,1.718745130679334,167.8249447164938
4,93,2.4753713931753625,63.54563858901524
4,111,0.8530537160401968,83.10966069638366
4,113,0.6140783453695589,186.97028166613282
4,122,4.831917866050663,84.41364458401918
4,125,4.261910542304927,102.15710484756298
4,128,3.631883927421641,57.57153418357668
4,130,2.3402882498642144,144.21395069225457
4,133,1.279824440318806,134.49513834039266
4,135,1.2039666920198873,194.26575018614847
4,192,1.626093041740679,183.85169529302974
4,194,2.971519991177542,125.89158362930212
4,197,3.7156816521502805,141.40059545787858
4,216,3.4708881952297905,111.97952302325245
4,221,1.7597025362567429,69.86887061117156
4,222,4.796893762984373,180.16858931578798
4,224,3.820536125130958,132.43078715083024
4,253,2.994593236301303,113.80881858288919
4,258,3.2527433580545853,60.26981090516549
4,270,2.3882002809250547,149.80751125320865
4,289,1.6147894527552085,109.94973586336128
4,300,2.1018770539306773,88.05437994201304
4,303,3.910307497089661,181.5129907653701
4,317,0.5647706988339014,77.54477514986186
4,341,1.0223268822811231,127.25298116625729
4,342,0.7070118890978874,169.3634027935252
4,350,0.6832796104353656,177.36121596690163
4,358,4.349572628049533,172.80580998794255
4,371,3.6664603672101066,184.4939502959756
4,393,2.6337822308929635,71.35360663423924
4,414,0.9402537229295067,191.06877985873004
4,430,2.7122714380257458,51.62043987442442
4,454,2.6306229685125455,88.38560026261491
4,456,1.2794084145950684,62.60581193162266
4,492,2.452332421570879,191.8299702757274
4,511,2.2932713047881803,113.59034800488539
4,534,3.271325441234974,97.29041073174389
4,540,3.357921428904397,75.0631195296455
4,542,0.7038680439742003,73.37268611606802
4,548,2.1857567658191206,142.0897529064428
4,553,3.3163696207140636,57.06262495886353
4,608,2.7641131636103946,139.14955628473285
4,625,4.35420428534745,166.19740582982098
4,627,3.4641213422852526,140.1522300438249
4,642,1.2332049218664336,173.98681520689388
4,644,0.8175593633019342,89.78880560726864
4,693,3.39088675192842,61.57572764174838
4,757,0.6193008974372982,158.14859253852637
4,758,3.1359901157305847,174.2195585586911
4,764,4.731036086412309,125.25148048481812
4,765,3.0896338004414554,173.0925409983133
4,766,2.2467646679293485,118.68787331828995
4,768,3.3947969829905893,79.77914508836894
4,773,2.562138007211825,121.15910264103171
4,781,2.9552755519217073,82.39259734274273
4,809,4.736591639494363,120.80473561820084
4,844,2.237461870103484,72.13273387684018
4,861,4.825357537207614,77.8343107139929
4,919,4.574077888802287,182.43691482157416
4,933,1.381060106551834,67.37872709083416
4,935,0.8121258539382445,83.6411420143105
4,944,0.9535010061984199,199.32800759324806
4,964,0.5819982154319738,136.40277741361797
4,982,0.9249933234016778,137.87288257391987
4,984,3.5735304803736057,176.74563146334992
4,1006,0.8203489180710304,128.6479454733436
4,1022,1.9353903363219258,83.2672930225182
4,1083,4.301938899362545,113.36998344511764
4,1087,0.6047237108112165,163.2501880445693
4,1109,4.1651081716502105,180.8672657665085
4,1111,1.7683464864802998,90.98057374974428
4,1137,1.0317417242974531,89.29628962087898
4,1139,3.635317244138678,99.14123093116935
4,1156,3.330242810509478,139.43160497842666
4,1164,4.4486240608717385,91.77635984095177
4,1173,3.807819697117486,183.9705388190889
4,1234,4.115664186731818,196.7011383074471
4,1290,1.769155576570879,151.86798837419522
4,1303,1.2984779470087526,195.54495440783677
4,1304,3.8777663823838626,93.17757027489046
4,1309,4.130756326702688,172.27555297783147
4,1310,4.95727313900303,151.76669597671366
4,1315,2.356779546101419,89.47877459960556
4,1316,2.1740813860675243,97.7610920367001
4,1342,3.9938583233389857,123.29384997550777
4,1352,2.03361593113858,168.74650048017725
4,1362,4.688407965216041,180.83334038079468
4,1364,4.362857383293553,145.09205656272593
4,1378,2.4304731231875825,158.23645583364947
4,1388,3.878919805061738,89.57743064224584
4,1390,3.8954429333810707,161.16073246672585
4,1395,0.9640574097616967,140.74697194874145
4,1430,4.56148808005805,83.43813578694355
4,1453,2.773635676015357,192.52804574035997
4,1465,4.219058597484837,126.9289414122286
4,1467,1.940223204637753,169.1693029189468
4,1485,4.529854528232902,128.84191502110474
4,1508,2.251407554303734,189.94050745047588
4,1516,0.5487694316613426,71.19190769566976
4,1517,4.574218893886687,131.92319386558364
4,1542,0.910790045537601,53.773250308977765
4,1550,1.936911369156867,79.60903888071711
4,1554,4.775278851728622,92.1539756905566
4,1556,4.777732161219003,120.89151066460205
4,1563,3.0804704965547876,173.02589861361446
4,1570,3.3432674547640966,119.99817508497385
4,1581,2.518004848902439,134.1780799262591
4,1610,1.8194484726412905,188.60815410219655
4,1638,1.978990454164622,163.47986967530915
4,1639,3.526333052346673,57.53050823231069
4,1657,3.88568538246956,76.46938860823352
4,1658,4.062105696766318,55.73262681969008
4,1712,4.0532816425754925,60.35843911677272
4,1737,0.9104274637191067,100.82822029819214
4,1761,2.7248913711616165,159.17877557993805
4,1782,0.7590144200748993,86.65293391558811
4,1791,2.97287997045681,108.84293937073065
4,1807,2.4868872561801965,109.0811992165429
4,1812,4.494668822412349,138.54598255134408
4,1848,2.079117556484354,183.93785107475563
4,1866,1.0268015739242264,197.4840925145885
4,1870,1.1434625692377614,140.6916446491822
4,1875,3.926797842728625,125.7605719757961
4,1881,3.281981284923175,152.28135275497988
4,1937,0.9550520425525562,150.20468711330335
4,1948,0.8784806275174885,128.59187940138145
4,1962,3.65436109156604,160.5434448226244
4,1983,0.8274335286388709,123.69071044773598
4,1994,4.198370266806603,199.46876393780695
4,2030,3.6780900222042328,57.3495955170359
4,2034,0.8660695128885489,116.4823432651128
4,2063,0.8817697133833636,109.55365158583731
4,2083,4.93987810325529,165.54559354203082
4,2087,2.1842185809025416,78.62380346111229
4,2106,2.1678896618010093,115.1113247011589
4,2118,4.157598052658761,154.6916804982516
4,2138,4.762618598227364,140.47877994752167
4,2204,4.937004787202919,131.76827472149273
4,2227,3.8902018336652375,115.2432698608741
4,2241,2.193168134889121,162.80132003659386
4,2258,0.8757532251440094,146.96376918654067
4,2278,3.9971611216734657,181.20665380190206
4,2303,3.0128191238111226,159.94983296747654
4,2319,2.408999041611393,71.06113466746208
4,2338,4.578594732926312,142.93070626469313
4,2368,1.000388670377681,56.68076498407553
4,2380,2.716812969308866,108.10562934393309
4,2445,0.5510914014533859,111.79065600826641
4,2485,2.608972888973568,178.23243551507028
4,2490,0.7533647405682681,77.0557560165732
4,2496,1.0346806232063237,146.53122573849282
4,2501,1.028868110496972,78.85805338784577
4,2592,3.421446359522286,192.30052267966914
4,2593,3.857201956694405,129.42453989723202
4,2602,3.1251594429372185,156.2320647242717
4,2614,4.829776468135439,146.98180857155108
4,2695,2.1869176078566683,95.54577859548337
4,2718,1.7857043882683734,185.17966406346903
4,2759,4.408696076852571,144.08730030734947
4,2761,1.5061812733375368,126.54770290963124
4,2782,4.834501427482751,129.2541040174353
4,2794,0.5546951361041735,183.60357862133066
4,2824,4.8644547201843755,58.86792092514052
4,2847,0.6942196037775925,108.35931381366306
4,2869,4.51014401164132,176.24412917285196
4,2885,2.874654990888349,55.62728703885438
4,2966,4.968341582536851,145.8771828983203
4,2971,0.8320845413092949,110.48962747098005
4,3000,2.9923442798059434,80.68752057530452
4,3030,4.861861410285945,141.71073008855086
4,3112,2.8539402987656697,174.65915044932046
4,3139,3.332293871608681,120.10093315193937
4,3142,3.630869100430777,72.01060841315226
4,3174,2.5454347914549795,95.9226829732944
4,3210,3.3240113603782855,197.20298750735256
4,3231,3.129414403653951,66.66378300857863
4,3244,4.5552110472094505,74.10725302784712
4,3250,0.7045087115365605,198.52667718648067
4,3254,1.7643343531650364,182.31521355318768
4,3257,4.7768516783445145,156.06931171036206
4,3258,4.506187027509124,72.64748801915512
4,3283,2.5504553875357083,86.08237247774206
4,3288,3.2905966901069155,77.02733060979544
4,3308,1.748215323415097,144.64322825158936
4,3423,1.3465452187569258,109.83033316105764
4,3430,2.5866428222299196,57.16687042926405
4,3549,2.0900850261172375,93.69384540897562
4,3552,3.1264525033289243,179.0979839096977
4,3566,0.8498058663424317,169.4063500121996
4,3573,4.884776634497749,146.45177059538213
4,3644,4.937948350158213,62.83152712912093
4,3676,3.6417277130888532,182.4186228709323
4,3719,2.9124336485485416,130.1776713122382
4,3723,1.892874273288475,124.18640150450706
4,3740,4.162077588681269,190.1095365473336
4,3751,3.5812902764924566,51.32660403876157
4,3760,1.231776227052011,133.384581025216
4,3792,4.5991723302222915,168.68665867830592
4,3828,4.201417593154261,59.55357119832712
4,3861,4.774099609813658,103.57581011223039
4,3888,3.7657377877476197,196.62277767795604
4,3923,3.2603683817110545,81.76790774849715
4,4034,2.382093663307785,129.6769150108933
4,4050,4.69727817509306,161.91035390518329
4,4132,4.397287502751837,108.55607787604033
4,4241,0.7034840154778523,111.18098699866042
4,4255,0.6186513852376341,59.490252815490415
4,4299,2.1940851509512234,78.51400226309758
4,4323,4.147489988518248,182.0913838273382
4,4333,4.94274258191725,172.74764606251264
4,4370,1.1768760099658768,95.69577833946025
4,4394,3.173588219084608,107.25669484713832
4,4443,2.214008854839597,116.06156354330689
4,4481,4.864614790165715,101.89154424114042
4,4493,4.289535154110689,148.0867556270639
4,4514,4.27247917120012,51.92426463074425
4,4535,2.609119219077366,182.02520838822488
4,4543,2.3666877605194934,95.0973640328929
4,4567,1.7303318236881782,180.8560192739509
4,4610,0.753689734929172,118.15787264349308
4,4620,4.3912506931477395,166.4496487560168
4,4685,4.158054541085349,173.86697583674692
4,4723,4.998729529787588,95.19332354468493
4,4762,4.984865766832574,146.0487213675354
4,4774,2.9994426752118235,141.11209639660876
4,4824,3.9604433683122973,121.40211528752968
4,4859,4.751445784470926,120.43530153459066
4,4911,4.323413258048351,95.78049055065715
4,4915,1.6130664578443894,96.52857674119429
4,4925,2.527448608895421,132.22274124080525
4,4937,1.0812173681817274,54.840592698402176
4,4951,4.793229622664251,190.04965729620832
4,4976,3.2277858550289604,147.49689844546725
5,6,1.5288926247655823,116.51653097448212
5,7,3.5226530798263553,59.27090032008387
5,8,3.2815770820605312,144.5018765184605
5,9,2.111732231147782,52.66139941162476
5,11,1.0110091648983306,151.98007926380262
5,15,3.522079380167598,60.878667128597336
5,16,2.84138465406707,148.415328463972
5,17,3.975432762810377,110.88316495256728
5,18,2.84073575500397,149.3942742274695
5,20,4.334816751433431,70.7745988359959
5,23,2.9835807744851848,67.60743638116412
5,24,3.0242208719092383,87.11360615148146
5,31,4.444941211962552,111.7266977334877
5,33,2.315672897955787,87.95464278199543
5,38,1.1030685280278834,62.30230765645853
5,44,0.6295220434100254,98.75421474599912
5,56,3.8981176505312853,155.86413501946515
5,71,3.291392981090591,137.4629156275725
5,72,3.668358956446506,194.49868325293207
5,79,1.4583387267900982,115.38824914858229
5,80,1.1136716401404638,99.92035327069678
5,83,0.5654509955054687,154.05192915391007
5,85,2.077644014629686,111.79381841944992
5,86,3.154629590845849,142.74639030998395
5,91,2.2650982029487956,191.94309208495451
5,104,2.468637149106781,124.87838428088367
5,105,4.5687141252218675,124.72625088369942
5,144,2.067149601604852,166.27497851409433
5,145,2.8129527012191486,163.4114982774501
5,151,4.026438557335144,127.43471695861962
5,159,2.2844425204457157,59.70805233451857
5,186,3.2993901510254307,197.11804907819473
5,190,4.380636689360353,106.59806315439104
5,191,4.77284280645939,97.50596246731237
5,210,1.1618306641806706,197.23202499262212
5,246,4.6696443132267245,180.82028253409595
5,250,2.714523318857922,99.53249627562397
5,259,1.6620997473453125,96.24635836294519
5,264,2.566110903072176,158.1431213951164
5,267,4.910146588784647,100.14738537426177
5,268,2.7167814229679133,87.71479447466075
5,281,1.979382246293787,196.95062703908934
5,296,3.350303844425266,134.856535667585
5,310,1.5806552845018689,164.37464318824163
5,331,0.8413849764889876,156.9582439537836
5,343,1.0799587485979214,163.32889919751693
5,364,1.076206275309976,185.5084964275315
5,373,1.1835621208053246,125.11524993407603
5,377,1.1247222769223457,163.0067268892302
5,410,3.383936351614466,169.52207514846071
5,437,1.3184603797961518,191.9576878244031
5,442,2.055502774957384,156.96450545790114
5,452,4.535547844577053,183.89236990773188
5,467,2.6328273811829255,64.25571502999428
5,504,3.504009823344622,68.9144890862118
5,524,1.2754394204073343,73.75192842655137
5,527,1.3653005846390185,71.72196080651578
5,529,0.6839087731991549,63.12782186020158
5,538,1.2602077838247405,68.38606786794017
5,609,1.7536565256438137,199.38654273009902
5,660,1.2965471792453607,90.8277544325684
5,664,0.8991614019067502,121.70721607177944
5,684,1.0428614199527035,173.24230543031751
5,715,2.573504456147266,67.74570111318273
5,716,1.4285017328260663,97.60475094631606
5,745,2.1392143747163397,73.8929030326394
5,751,2.765377718846856,59.383417404111015
5,752,3.606776728832144,194.11300709457626
5,759,0.6769046292849452,178.75367540273047
5,804,4.097346795090692,181.89469923053866
5,817,3.3255517527090848,180.3020199698566
5,818,0.8679156437699236,73.18502513381925
5,831,4.431103808480497,167.74953443511583
5,883,4.643925802393159,159.18068026509275
5,900,0.7748508193468868,188.81230406368735
5,943,1.7459494166624168,82.898340839475
5,944,4.127905759068776,112.10665803134818
5,978,3.867168606726463,94.23927690708211
5,981,1.3303445871036979,88.68767274752004
5,1017,1.4420719550151964,147.85725312842567
5,1046,2.167124462561219,74.59150246961586
5,1080,2.680353433359596,119.72106794497694
5,1084,3.282146471886332,146.99606711401958
5,1092,2.160111378063976,69.5454600605064
5,1102,2.5814062225991656,88.54702060066067
5,1159,3.8636192216019043,195.10490868564972
5,1253,0.6650744130076905,169.3143997505877
5,1254,1.6359662495480933,151.54320144310842
5,1280,3.710073136480486,178.39538106519484
5,1281,4.528430769592397,52.09526782083416
5,1282,2.8025484895204977,50.911165160017084
5,1305,2.8945106836939205,73.09499539635058
5,1317,0.9822740510289922,124.28856791266614
5,1374,2.513355650705546,135.49605607487797
5,1409,2.8967776990476044,67.05327971630919
5,1410,1.5911172663562834,60.842842977602004
5,1419,1.7115945392722143,174.25011966453218
5,1448,2.197778733970802,119.67027222095876
5,1460,0.5903203899997687,198.87416386833846
5,1474,1.9493562451243023,84.40199886695234
5,1534,1.4515160314844509,147.08016681497423
5,1572,1.9737380848006159,170.6582248296508
5,1576,1.0389295931866305,180.89572340191245
5,1606,4.507372763329528,95.94785232088896
5,1641,3.171166040993219,78.99205743608243
5,1644,3.5559604361502033,83.9141859978958
5,1650,4.051270573733023,150.01141543047757
5,1658,2.7429898951807576,128.34947572582826
5,1659,0.8911412963934067,139.8487073944218
5,1688,2.916979438183465,53.07929269726803
5,1725,3.140785031093956,108.64598136056034
5,1744,3.854477633829485,96.52226991275211
5,1820,2.442467958033557,179.56719361167572
5,1845,1.074111362580037,166.43880338745367
5,2018,1.77699157609426,114.43577965395401
5,2055,2.133870333793858,144.57943716266894
5,2062,3.4066275859922053,57.151909061269514
5,2099,3.0685023710101036,145.58771761874505
5,2277,2.102435266540308,64.58074930316666
5,2306,4.939318619568408,157.1028171378518
5,2341,3.2259866871059923,136.07576728003602
